GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	SLIMMED FROM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	P18123	CAT3	enables	GO:0005515	GO:0005515	protein binding	ECO:0000353	IPI	PMID:17314079	UniProtKB:P18123	4577	AgBase		F
UniProtKB	P21569	CYP	enables	GO:0003824	GO:0003755	peptidyl-prolyl cis-trans isomerase activity	ECO:0000314	IDA	PMID:8645184		4577	AgBase		F
UniProtKB	P21569	CYP	enables	GO:0005488	GO:0016018	cyclosporin A binding	ECO:0000315	IMP	PMID:8645184		4577	AgBase		F
UniProtKB	P24345	KN-1	enables	GO:0003723	GO:0003723	RNA binding	ECO:0000314	IDA	PMID:17965274		4577	UniProt		F
UniProtKB	P24345	KN-1	enables	GO:0005515	GO:0005515	protein binding	ECO:0000353	IPI	PMID:17965274	UniProtKB:A0A1S3X835	4577	UniProt		F
UniProtKB	P27347	MNB1B	enables	GO:0003677	GO:0000976	transcription cis-regulatory region binding	ECO:0000314	IDA	PMID:8340424		4577	AgBase		F
UniProtKB	P27787	FDX1	enables	GO:0003824	GO:0009055	electron transfer activity	ECO:0000314	IDA	PMID:11724563		4577	AgBase		F
UniProtKB	P27787	FDX1	enables	GO:0005488	GO:0051537	2 iron, 2 sulfur cluster binding	ECO:0000314	IDA	PMID:16668395		4577	AgBase		F
UniProtKB	P27787	FDX1	enables	GO:0005515	GO:0005515	protein binding	ECO:0000353	IPI	PMID:10889253	UniProtKB:Q9SLP6	4577	AgBase		F
UniProtKB	P27787	FDX1	enables	GO:0005515	GO:0005515	protein binding	ECO:0000353	IPI	PMID:10889253	UniProtKB:Q41736	4577	AgBase		F
UniProtKB	P27788	FDX3	enables	GO:0003824	GO:0009055	electron transfer activity	ECO:0000314	IDA	PMID:11724563		4577	AgBase		F
UniProtKB	P27788	FDX3	enables	GO:0005488	GO:0051537	2 iron, 2 sulfur cluster binding	ECO:0000314	IDA	PMID:16668395		4577	AgBase		F
UniProtKB	P27788	FDX3	enables	GO:0005515	GO:0005515	protein binding	ECO:0000353	IPI	PMID:10889253	UniProtKB:Q9SLP6	4577	AgBase		F
UniProtKB	P27788	FDX3	enables	GO:0005515	GO:0005515	protein binding	ECO:0000353	IPI	PMID:10889253	UniProtKB:Q41736	4577	AgBase		F
UniProtKB	P29022	CHIA	enables	GO:0016787	GO:0008843	endochitinase activity	ECO:0000314	IDA	PMID:1551872		4577	UniProt		F
UniProtKB	P29022	CHIA	enables	GO:0016787	GO:0008843	endochitinase activity	ECO:0000314	IDA	PMID:1740436		4577	UniProt		F
UniProtKB	P29022	CHIA	enables	GO:0016787	GO:0008843	endochitinase activity	ECO:0000314	IDA	PMID:28328103		4577	UniProt		F
UniProtKB	P29022	CHIA	enables	GO:0016787	GO:0008843	endochitinase activity	ECO:0000314	IDA	PMID:24616181		4577	UniProt		F
UniProtKB	P29185	CPN60I	enables	GO:0005515	GO:0051117	ATPase binding	ECO:0000353	IPI	PMID:1973526	UniProtKB:P05494	4577	AgBase		F
UniProtKB	P35081	PRO1	enables	GO:0005515	GO:0003785	actin monomer binding	ECO:0000314	IDA	PMID:9634586		4577	AgBase		F
UniProtKB	P35081	PRO1	enables	GO:0005515	GO:0070064	proline-rich region binding	ECO:0000314	IDA	PMID:9634586		4577	AgBase		F
UniProtKB	P35082	PRO2	enables	GO:0005515	GO:0003785	actin monomer binding	ECO:0000314	IDA	PMID:9581573		4577	AgBase		F
UniProtKB	P35082	PRO2	enables	GO:0005515	GO:0070064	proline-rich region binding	ECO:0000314	IDA	PMID:9581573		4577	AgBase		F
UniProtKB	P35083	PRO3	enables	GO:0005515	GO:0003785	actin monomer binding	ECO:0000314	IDA	PMID:9581573		4577	AgBase		F
UniProtKB	P35083	PRO3	enables	GO:0005515	GO:0070064	proline-rich region binding	ECO:0000314	IDA	PMID:9581573		4577	AgBase		F
UniProtKB	P38564	MNB1A	enables	GO:0003677	GO:0000976	transcription cis-regulatory region binding	ECO:0000314	IDA	PMID:8340424		4577	AgBase		F
UniProtKB	P38564	MNB1A	enables	GO:0003677	GO:0003677	DNA binding	ECO:0000315	IMP	PMID:7567449		4577	AgBase		F
UniProtKB	P38564	MNB1A	enables	GO:0005488	GO:0008270	zinc ion binding	ECO:0000315	IMP	PMID:7567449		4577	AgBase		F
UniProtKB	P42057	POR1	enables	GO:0005215	GO:0008308	voltage-gated monoatomic anion channel activity	ECO:0000314	IDA	PMID:16664537		4577	AgBase		F
UniProtKB	P46252	RPP2A	enables	GO:0005515	GO:0044877	protein-containing complex binding	ECO:0000314	IDA	PMID:9276949		4577	AgBase		F
UniProtKB	P46420	GST4	enables	GO:0016740	GO:0004364	glutathione transferase activity	ECO:0000314	IDA	PMID:8278534		4577	AgBase		F
UniProtKB	P46420	GST4	enables	GO:0005515	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:8278534		4577	AgBase		F
UniProtKB	P46420	GST4	enables	GO:0005488	GO:0043295	glutathione binding	ECO:0000314	IDA	PMID:8278534		4577	AgBase		F
UniProtKB	P49106	GRF1	enables	GO:0003677	GO:0003677	DNA binding	ECO:0000314	IDA	PMID:7846163		4577	AgBase		F
UniProtKB	P49106	GRF1	enables	GO:0005515	GO:0044877	protein-containing complex binding	ECO:0000314	IDA	PMID:7846163		4577	AgBase		F
UniProtKB	P49235	GLU1	enables	GO:0016787	GO:0008422	beta-glucosidase activity	ECO:0000314	IDA	PMID:10099619		4577	UniProt		F
UniProtKB	P49235	GLU1	enables	GO:0016787	GO:0015923	mannosidase activity	ECO:0000314	IDA	PMID:10099619		4577	UniProt		F
UniProtKB	P49235	GLU1	enables	GO:0016787	GO:0015925	galactosidase activity	ECO:0000314	IDA	PMID:10099619		4577	UniProt		F
UniProtKB	P49235	GLU1	enables	GO:0016787	GO:0015928	fucosidase activity	ECO:0000314	IDA	PMID:10099619		4577	UniProt		F
UniProtKB	P49235	GLU1	enables	GO:0016787	GO:0016162	cellulose 1,4-beta-cellobiosidase activity	ECO:0000314	IDA	PMID:10099619		4577	UniProt		F
UniProtKB	P49235	GLU1	enables	GO:0016787	GO:0097599	xylanase activity	ECO:0000314	IDA	PMID:10099619		4577	UniProt		F
UniProtKB	P49727	P49727	enables	GO:0005215	GO:0008121	ubiquinol-cytochrome-c reductase activity	ECO:0000316	IGI	PMID:1961737	UniProtKB:P08067	4577	AgBase		F
UniProtKB	P49727	P49727	enables	GO:0003824	GO:0008121	ubiquinol-cytochrome-c reductase activity	ECO:0000316	IGI	PMID:1961737	UniProtKB:P08067	4577	AgBase		F
UniProtKB	P52580	IRL	NOT|enables	GO:0003824	GO:0047526	2'-hydroxyisoflavone reductase activity	ECO:0000314	IDA	PMID:8597660		4577	AgBase		F
UniProtKB	P52580	IRL	enables	GO:0000166	GO:0070402	NADPH binding	ECO:0000314	IDA	PMID:8597660		4577	AgBase		F
UniProtKB	P52855	RPP1A	enables	GO:0005515	GO:0044877	protein-containing complex binding	ECO:0000314	IDA	PMID:9276949		4577	AgBase		F
UniProtKB	P93804	P93804	enables	GO:0003824	GO:0004614	phosphoglucomutase activity	ECO:0000314	IDA	PMID:9662542		4577	CACAO		F
UniProtKB	Q01526	GRF2	enables	GO:0003677	GO:0003677	DNA binding	ECO:0000314	IDA	PMID:7846163		4577	AgBase		F
UniProtKB	Q01526	GRF2	enables	GO:0005515	GO:0044877	protein-containing complex binding	ECO:0000314	IDA	PMID:7846163		4577	AgBase		F
UniProtKB	Q06509	COMT	enables	GO:0016740	GO:0008757	S-adenosylmethionine-dependent methyltransferase activity	ECO:0000314	IDA	DOI:10.1080/13880200701729745		4577	UniProt		F
UniProtKB	Q06509	COMT	enables	GO:0016740	GO:0008171	O-methyltransferase activity	ECO:0000314	IDA	DOI:10.1080/13880200701729745		4577	UniProt		F
UniProtKB	Q10724	Q10724	enables	GO:0003824	GO:0003755	peptidyl-prolyl cis-trans isomerase activity	ECO:0000314	IDA	PMID:8645184		4577	AgBase		F
UniProtKB	Q10724	Q10724	enables	GO:0005488	GO:0016018	cyclosporin A binding	ECO:0000314	IDA	PMID:8645184		4577	AgBase		F
UniProtKB	Q1EG72	TPS11	enables	GO:0003824	GO:0010333	terpene synthase activity	ECO:0000314	IDA	PMID:18524777		4577	UniProt		F
UniProtKB	Q1W5S8	RA3	enables	GO:0016787	GO:0004805	trehalose-phosphatase activity	ECO:0000314	IDA	PMID:16688177		4577	UniProt		F
UniProtKB	Q29SB6	100284195	enables	GO:0004518	GO:0004540	RNA nuclease activity	ECO:0000314	IDA	PMID:18944208		4577	AgBase		F
UniProtKB	Q29SB6	100284195	enables	GO:0004518	GO:0004540	RNA nuclease activity	ECO:0000314	IDA	PMID:19682768		4577	AgBase		F
UniProtKB	Q29VN2	TPS2	enables	GO:0003824	GO:0010334	sesquiterpene synthase activity	ECO:0000314	IDA	PMID:27662898		4577	UniProt		F
UniProtKB	Q29VN2	TPS2	enables	GO:0003824	GO:0034007	S-linalool synthase activity	ECO:0000314	IDA	PMID:27662898		4577	UniProt		F
UniProtKB	Q29VN2	TPS2	enables	GO:0003824	GO:0080013	(E,E)-geranyllinalool synthase activity	ECO:0000314	IDA	PMID:27662898		4577	UniProt		F
UniProtKB	Q32SG3	LBD6	enables	GO:0005515	GO:0005515	protein binding	ECO:0000353	IPI	PMID:16243907	UniProtKB:Q9S7B2	4577	IntAct		F
UniProtKB	Q32SG4	Q32SG4	enables	GO:0005515	GO:0005515	protein binding	ECO:0000353	IPI	PMID:16243907	UniProtKB:Q9S7B2	4577	IntAct		F
UniProtKB	Q32SG5	Q32SG5	enables	GO:0005515	GO:0005515	protein binding	ECO:0000353	IPI	PMID:16243907	UniProtKB:Q9S7B2	4577	IntAct		F
UniProtKB	Q32SG6	Q32SG6	enables	GO:0005515	GO:0005515	protein binding	ECO:0000353	IPI	PMID:16243907	UniProtKB:Q9S7B2	4577	IntAct		F
UniProtKB	Q41735	GBF1	enables	GO:0003677	GO:0043565	sequence-specific DNA binding	ECO:0000314	IDA	PMID:7846163		4577	AgBase		F
UniProtKB	Q41735	GBF1	enables	GO:0005515	GO:0044877	protein-containing complex binding	ECO:0000314	IDA	PMID:7846163		4577	AgBase		F
UniProtKB	Q41736	Q41736	enables	GO:0003824	GO:0009055	electron transfer activity	ECO:0000314	IDA	PMID:11724563		4577	AgBase		F
UniProtKB	Q41736	Q41736	NOT|enables	GO:0003824	GO:0003954	NADH dehydrogenase activity	ECO:0000314	IDA	PMID:10889253		4577	AgBase		F
UniProtKB	Q41736	Q41736	enables	GO:0003824	GO:0003959	NADPH dehydrogenase activity	ECO:0000314	IDA	PMID:11724563		4577	AgBase		F
UniProtKB	Q41736	Q41736	enables	GO:0003824	GO:0003959	NADPH dehydrogenase activity	ECO:0000314	IDA	PMID:10889253		4577	AgBase		F
UniProtKB	Q41736	Q41736	enables	GO:0003824	GO:0016653	oxidoreductase activity, acting on NAD(P)H, heme protein as acceptor	ECO:0000314	IDA	PMID:11724563		4577	AgBase		F
UniProtKB	Q41736	Q41736	enables	GO:0003824	GO:0016653	oxidoreductase activity, acting on NAD(P)H, heme protein as acceptor	ECO:0000314	IDA	PMID:10889253		4577	AgBase		F
UniProtKB	Q41736	Q41736	enables	GO:0000166	GO:0070402	NADPH binding	ECO:0000314	IDA	PMID:11724563		4577	AgBase		F
UniProtKB	Q41736	Q41736	enables	GO:0005515	GO:0005515	protein binding	ECO:0000353	IPI	PMID:10889253	UniProtKB:P27787	4577	AgBase		F
UniProtKB	Q41736	Q41736	enables	GO:0005515	GO:0005515	protein binding	ECO:0000353	IPI	PMID:10889253	UniProtKB:P27788	4577	AgBase		F
UniProtKB	Q41771	AN1	enables	GO:0003824	GO:0010333	terpene synthase activity	ECO:0000314	IDA	PMID:16307364		4577	UniProt		F
UniProtKB	Q41771	AN1	enables	GO:0003824	GO:0016853	isomerase activity	ECO:0000315	IMP	PMID:16307364		4577	UniProt		F
UniProtKB	Q41870	PIP1-1	enables	GO:0005515	GO:0005515	protein binding	ECO:0000353	IPI	PMID:17636130	UniProtKB:Q84RL7	4577	AgBase		F
UniProtKB	Q41870	PIP1-1	enables	GO:0005515	GO:0005515	protein binding	ECO:0000353	IPI	PMID:17636130	UniProtKB:Q9XF58	4577	AgBase		F
UniProtKB	Q43274	rf2	enables	GO:0003824	GO:0004029	aldehyde dehydrogenase (NAD+) activity	ECO:0000314	IDA	PMID:11340182		4577	CACAO		F
UniProtKB	Q5GA22	MIK	enables	GO:0016301	GO:0019140	inositol 3-kinase activity	ECO:0000314	IDA	PMID:15918884		4577	UniProt		F
UniProtKB	Q5GJ59	TPS7	enables	GO:0005488	GO:0000287	magnesium ion binding	ECO:0000314	IDA	PMID:27421723		4577	UniProt		F
UniProtKB	Q5GJ59	TPS7	enables	GO:0003824	GO:0010333	terpene synthase activity	ECO:0000314	IDA	PMID:27421723		4577	UniProt		F
UniProtKB	Q5GJ60	TPS6	enables	GO:0003824	GO:0010333	terpene synthase activity	ECO:0000314	IDA	PMID:18524777		4577	UniProt		F
UniProtKB	Q5MP56	BA1	enables	GO:0005515	GO:0005515	protein binding	ECO:0000353	IPI	PMID:18466309	UniProtKB:A6MW92	4577	IntAct	occurs_in(GO:0005634)	F
UniProtKB	Q6EI12	PSY2	enables	GO:0016740	GO:0016767	geranylgeranyl-diphosphate geranylgeranyltransferase activity	ECO:0000314	IDA	PMID:15247400		4577	UniProt		F
UniProtKB	Q6EI12	PSY2	enables	GO:0016787	GO:0046905	15-cis-phytoene synthase activity	ECO:0000314	IDA	PMID:15247400		4577	UniProt		F
UniProtKB	Q6JAH6	100273297	enables	GO:0003824	GO:0004602	glutathione peroxidase activity	ECO:0000314	IDA	DOI:10.1007/s11738-008-0134-x		4577	AgBase		F
UniProtKB	Q6WS85	SMH1	enables	GO:0003677	GO:0003691	double-stranded telomeric DNA binding	ECO:0000314	IDA	PMID:14576282		4577	UniProt		F
UniProtKB	Q6WS85	SMH1	enables	GO:0003677	GO:0043047	single-stranded telomeric DNA binding	ECO:0000314	IDA	PMID:14576282		4577	UniProt		F
UniProtKB	Q6XC06	GlxI	enables	GO:0003824	GO:0004462	lactoylglutathione lyase activity	ECO:0000314	IDA	PMID:18943070		4577	AgBase		F
UniProtKB	Q6XZ78	FRK2	enables	GO:0016301	GO:0008865	fructokinase activity	ECO:0000314	IDA	PMID:11432937		4577	AgBase		F
UniProtKB	Q6XZ78	FRK2	NOT|enables	GO:0016301	GO:0004340	glucokinase activity	ECO:0000314	IDA	PMID:11432937		4577	AgBase		F
UniProtKB	Q76GZ9	ZmHK3a	enables	GO:0038023	GO:0009885	transmembrane histidine kinase cytokinin receptor activity	ECO:0000314	IDA	PMID:15064375		4577	AgBase		F
UniProtKB	Q76GZ9	ZmHK3a	enables	GO:0016301	GO:0009885	transmembrane histidine kinase cytokinin receptor activity	ECO:0000314	IDA	PMID:15064375		4577	AgBase		F
UniProtKB	Q76GZ9	ZmHK3a	enables	GO:0005488	GO:0042562	hormone binding	ECO:0000314	IDA	PMID:15064375		4577	AgBase		F
UniProtKB	Q76H00	ZmHK2	enables	GO:0038023	GO:0009885	transmembrane histidine kinase cytokinin receptor activity	ECO:0000314	IDA	PMID:15064375		4577	AgBase		F
UniProtKB	Q76H00	ZmHK2	enables	GO:0016301	GO:0009885	transmembrane histidine kinase cytokinin receptor activity	ECO:0000314	IDA	PMID:15064375		4577	AgBase		F
UniProtKB	Q76H00	ZmHK2	enables	GO:0005488	GO:0042562	hormone binding	ECO:0000314	IDA	PMID:15064375		4577	AgBase		F
UniProtKB	Q7SIC9	Q7SIC9	enables	GO:0016740	GO:0004802	transketolase activity	ECO:0000314	IDA	PMID:12913150		4577	AgBase		F
UniProtKB	Q7XB40	gs	enables	GO:0003824	GO:0004363	glutathione synthase activity	ECO:0000314	IDA	DOI:10.1007/s11738-008-0134-x		4577	AgBase		F
UniProtKB	Q84N48	CAF2	enables	GO:0005515	GO:0005515	protein binding	ECO:0000353	IPI	PMID:19251672	UniProtKB:A7UDM2	4577	IntAct		F
UniProtKB	Q84N48	CAF2	enables	GO:0005515	GO:0005515	protein binding	ECO:0000353	IPI	PMID:19251672	UniProtKB:B6TTV8	4577	IntAct		F
UniProtKB	Q84N49	CAF1	enables	GO:0005515	GO:0005515	protein binding	ECO:0000353	IPI	PMID:19251672	UniProtKB:B6TTV8	4577	IntAct		F
UniProtKB	Q84RL7	PIP2-1	enables	GO:0005515	GO:0005515	protein binding	ECO:0000353	IPI	PMID:17636130	UniProtKB:Q41870	4577	AgBase		F
UniProtKB	Q84RL7	PIP2-1	enables	GO:0005515	GO:0005515	protein binding	ECO:0000353	IPI	PMID:17636130	UniProtKB:Q9ATN0	4577	AgBase		F
UniProtKB	Q84RL7	PIP2-1	enables	GO:0005515	GO:0005515	protein binding	ECO:0000353	IPI	PMID:17636130	UniProtKB:Q9XF59	4577	AgBase		F
UniProtKB	Q84TC2	BX6	enables	GO:0003824	GO:0016706	2-oxoglutarate-dependent dioxygenase activity	ECO:0000314	IDA	PMID:12620350		4577	CACAO		F
UniProtKB	Q84Y01	ITPK1	enables	GO:0016301	GO:0047325	inositol tetrakisphosphate 1-kinase activity	ECO:0000314	IDA	PMID:12586875		4577	UniProt		F
UniProtKB	Q84Y01	ITPK1	enables	GO:0016301	GO:0052725	inositol-1,3,4-trisphosphate 6-kinase activity	ECO:0000314	IDA	PMID:12586875		4577	UniProt		F
UniProtKB	Q84Y01	ITPK1	enables	GO:0016301	GO:0052726	inositol-1,3,4-trisphosphate 5-kinase activity	ECO:0000314	IDA	PMID:12586875		4577	UniProt		F
UniProtKB	Q84Y01	ITPK1	enables	GO:0016301	GO:0000825	inositol tetrakisphosphate 6-kinase activity	ECO:0000314	IDA	PMID:12586875		4577	AgBase		F
UniProtKB	Q84Y01	ITPK1	enables	GO:0016301	GO:0047325	inositol tetrakisphosphate 1-kinase activity	ECO:0000314	IDA	PMID:12586875		4577	AgBase		F
UniProtKB	Q84ZW8	TPS1	enables	GO:0003824	GO:0009899	ent-kaurene synthase activity	ECO:0000314	IDA	PMID:26620527		4577	UniProt		F
UniProtKB	Q84ZW8	TPS1	enables	GO:0003824	GO:0010333	terpene synthase activity	ECO:0000314	IDA	PMID:12481088		4577	UniProt		F
UniProtKB	Q84ZW8	TPS1	enables	GO:0003824	GO:0102145	(3R)-(E)-nerolidol synthase activity	ECO:0000314	IDA	PMID:12481088		4577	UniProt		F
UniProtKB	Q84ZW8	TPS1	enables	GO:0003824	GO:0034008	R-linalool synthase activity	ECO:0000314	IDA	PMID:12481088		4577	UniProt		F
UniProtKB	Q8L5G8	Q8L5G8	enables	GO:0016301	GO:0008865	fructokinase activity	ECO:0000314	IDA	PMID:11432937		4577	AgBase		F
UniProtKB	Q8L5G8	Q8L5G8	enables	GO:0016301	GO:0004340	glucokinase activity	ECO:0000314	IDA	PMID:11432937		4577	AgBase		F
UniProtKB	Q8LNY9	ZmHP3	enables	GO:0005515	GO:0005515	protein binding	ECO:0000353	IPI	PMID:12856940	UniProtKB:Q9ZQW0	4577	AgBase		F
UniProtKB	Q8LNY9	ZmHP3	enables	GO:0005515	GO:0005515	protein binding	ECO:0000353	IPI	PMID:12856940	UniProtKB:Q9AV93	4577	AgBase		F
UniProtKB	Q8LNY9	ZmHP3	enables	GO:0005515	GO:0005515	protein binding	ECO:0000353	IPI	PMID:12856940	UniProtKB:Q94LW1	4577	AgBase		F
UniProtKB	Q8LNY9	ZmHP3	enables	GO:0005515	GO:0005515	protein binding	ECO:0000353	IPI	PMID:12856940	UniProtKB:Q948L2	4577	AgBase		F
UniProtKB	Q8RVL1	DEK1	enables	GO:0016787	GO:0008234	cysteine-type peptidase activity	ECO:0000315	IMP	PMID:12824178		4577	UniProt		F
UniProtKB	Q8RW98	BRK1	enables	GO:0005515	GO:0042802	identical protein binding	ECO:0000314	IDA	PMID:18560548		4577	UniProt		F
UniProtKB	Q8RXA5	CISZOG2	enables	GO:0016740	GO:0050502	cis-zeatin O-beta-D-glucosyltransferase activity	ECO:0000314	IDA	PMID:12644686		4577	AgBase		F
UniProtKB	Q8VXG7	PAL1	enables	GO:0003824	GO:0045548	phenylalanine ammonia-lyase activity	ECO:0000314	IDA	PMID:9008393		4577	AgBase		F
UniProtKB	Q8W2B7	Bx8	enables	GO:0016740	GO:0047254	2,4-dihydroxy-7-methoxy-2H-1,4-benzoxazin-3(4H)-one 2-D-glucosyltransferase activity	ECO:0000314	IDA	PMID:11851909		4577	UniProt		F
UniProtKB	Q8W4W3	gsh1	enables	GO:0003824	GO:0004357	glutamate-cysteine ligase activity	ECO:0000314	IDA	DOI:10.1007/s11738-008-0134-x		4577	AgBase		F
UniProtKB	Q93XP7	CISZOG1	enables	GO:0016740	GO:0050502	cis-zeatin O-beta-D-glucosyltransferase activity	ECO:0000314	IDA	PMID:11331778		4577	AgBase		F
UniProtKB	Q948L2	ZmRR10	enables	GO:0005515	GO:0005515	protein binding	ECO:0000353	IPI	PMID:12856940	UniProtKB:Q9ST01	4577	AgBase		F
UniProtKB	Q948L2	ZmRR10	enables	GO:0005515	GO:0005515	protein binding	ECO:0000353	IPI	PMID:12856940	UniProtKB:Q9SLX1	4577	AgBase		F
UniProtKB	Q948L2	ZmRR10	enables	GO:0005515	GO:0005515	protein binding	ECO:0000353	IPI	PMID:12856940	UniProtKB:Q8LNY9	4577	AgBase		F
UniProtKB	Q94LW1	ZmRR9	enables	GO:0005515	GO:0005515	protein binding	ECO:0000353	IPI	PMID:12856940	UniProtKB:Q9ST01	4577	AgBase		F
UniProtKB	Q94LW1	ZmRR9	enables	GO:0005515	GO:0005515	protein binding	ECO:0000353	IPI	PMID:12856940	UniProtKB:Q9SLX1	4577	AgBase		F
UniProtKB	Q94LW1	ZmRR9	enables	GO:0005515	GO:0005515	protein binding	ECO:0000353	IPI	PMID:12856940	UniProtKB:Q8LNY9	4577	AgBase		F
UniProtKB	Q9ATN0	PIP1-6	enables	GO:0005515	GO:0005515	protein binding	ECO:0000353	IPI	PMID:17636130	UniProtKB:Q84RL7	4577	AgBase		F
UniProtKB	Q9AV93	ZmRR8	enables	GO:0005515	GO:0005515	protein binding	ECO:0000353	IPI	PMID:12856940	UniProtKB:Q9ST01	4577	AgBase		F
UniProtKB	Q9AV93	ZmRR8	enables	GO:0005515	GO:0005515	protein binding	ECO:0000353	IPI	PMID:12856940	UniProtKB:Q9SLX1	4577	AgBase		F
UniProtKB	Q9AV93	ZmRR8	enables	GO:0005515	GO:0005515	protein binding	ECO:0000353	IPI	PMID:12856940	UniProtKB:Q8LNY9	4577	AgBase		F
UniProtKB	Q9FR39	PRO5	enables	GO:0005515	GO:0043621	protein self-association	ECO:0000314	IDA	PMID:27586352		4577	UniProt		F
UniProtKB	Q9FR39	PRO5	enables	GO:0005515	GO:0003785	actin monomer binding	ECO:0000315	IMP	PMID:11485551		4577	AgBase		F
UniProtKB	Q9FR39	PRO5	enables	GO:0005515	GO:0070064	proline-rich region binding	ECO:0000315	IMP	PMID:11485551		4577	AgBase		F
UniProtKB	Q9FRY7	ZmHK1	enables	GO:0038023	GO:0009885	transmembrane histidine kinase cytokinin receptor activity	ECO:0000314	IDA	PMID:15064375		4577	AgBase		F
UniProtKB	Q9FRY7	ZmHK1	enables	GO:0016301	GO:0009885	transmembrane histidine kinase cytokinin receptor activity	ECO:0000314	IDA	PMID:15064375		4577	AgBase		F
UniProtKB	Q9FRY7	ZmHK1	enables	GO:0005488	GO:0042562	hormone binding	ECO:0000314	IDA	PMID:15064375		4577	AgBase		F
UniProtKB	Q9FYS5	HMGIY2	enables	GO:0003677	GO:0043565	sequence-specific DNA binding	ECO:0000314	IDA	PMID:19781672		4577	UniProt		F
UniProtKB	Q9S7B2	RS2	enables	GO:0005515	GO:0005515	protein binding	ECO:0000353	IPI	PMID:16243907	UniProtKB:Q32SG3	4577	IntAct		F
UniProtKB	Q9S7B2	RS2	enables	GO:0005515	GO:0005515	protein binding	ECO:0000353	IPI	PMID:16243907	UniProtKB:Q32SG4	4577	IntAct		F
UniProtKB	Q9S7B2	RS2	enables	GO:0005515	GO:0005515	protein binding	ECO:0000353	IPI	PMID:16243907	UniProtKB:Q32SG5	4577	IntAct		F
UniProtKB	Q9S7B2	RS2	enables	GO:0005515	GO:0005515	protein binding	ECO:0000353	IPI	PMID:16243907	UniProtKB:Q32SG6	4577	IntAct		F
UniProtKB	Q9SLP6	L-FNRI	enables	GO:0003824	GO:0009055	electron transfer activity	ECO:0000314	IDA	PMID:11724563		4577	AgBase		F
UniProtKB	Q9SLP6	L-FNRI	NOT|enables	GO:0003824	GO:0003954	NADH dehydrogenase activity	ECO:0000314	IDA	PMID:10889253		4577	AgBase		F
UniProtKB	Q9SLP6	L-FNRI	enables	GO:0003824	GO:0003959	NADPH dehydrogenase activity	ECO:0000314	IDA	PMID:10889253		4577	AgBase		F
UniProtKB	Q9SLP6	L-FNRI	enables	GO:0003824	GO:0016653	oxidoreductase activity, acting on NAD(P)H, heme protein as acceptor	ECO:0000314	IDA	PMID:10889253		4577	AgBase		F
UniProtKB	Q9SLP6	L-FNRI	enables	GO:0005515	GO:0005515	protein binding	ECO:0000353	IPI	PMID:10889253	UniProtKB:P27787	4577	AgBase		F
UniProtKB	Q9SLP6	L-FNRI	enables	GO:0005515	GO:0005515	protein binding	ECO:0000353	IPI	PMID:10889253	UniProtKB:P27788	4577	AgBase		F
UniProtKB	Q9SLX1	ZmHP2	enables	GO:0016301	GO:0009927	histidine phosphotransfer kinase activity	ECO:0000314	IDA	PMID:12856940		4577	AgBase		F
UniProtKB	Q9SLX1	ZmHP2	enables	GO:0016301	GO:0009927	histidine phosphotransfer kinase activity	ECO:0000314	IDA	PMID:10608665		4577	AgBase		F
UniProtKB	Q9SLX1	ZmHP2	enables	GO:0005515	GO:0005515	protein binding	ECO:0000353	IPI	PMID:12856940	UniProtKB:Q9ZQW0	4577	AgBase		F
UniProtKB	Q9SLX1	ZmHP2	enables	GO:0005515	GO:0005515	protein binding	ECO:0000353	IPI	PMID:12856940	UniProtKB:Q9AV93	4577	AgBase		F
UniProtKB	Q9SLX1	ZmHP2	enables	GO:0005515	GO:0005515	protein binding	ECO:0000353	IPI	PMID:12856940	UniProtKB:Q94LW1	4577	AgBase		F
UniProtKB	Q9SLX1	ZmHP2	enables	GO:0005515	GO:0005515	protein binding	ECO:0000353	IPI	PMID:12856940	UniProtKB:Q948L2	4577	AgBase		F
UniProtKB	Q9SM20	gst3b	enables	GO:0016740	GO:0004364	glutathione transferase activity	ECO:0000314	IDA	PMID:10527424		4577	AgBase		F
UniProtKB	Q9SM20	gst3b	enables	GO:0005515	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:10527424		4577	AgBase		F
UniProtKB	Q9ST01	ZmHP1	enables	GO:0016301	GO:0009927	histidine phosphotransfer kinase activity	ECO:0000314	IDA	PMID:12856940		4577	AgBase		F
UniProtKB	Q9ST01	ZmHP1	enables	GO:0005515	GO:0005515	protein binding	ECO:0000353	IPI	PMID:12856940	UniProtKB:Q9ZQW0	4577	AgBase		F
UniProtKB	Q9ST01	ZmHP1	enables	GO:0005515	GO:0005515	protein binding	ECO:0000353	IPI	PMID:12856940	UniProtKB:Q9AV93	4577	AgBase		F
UniProtKB	Q9ST01	ZmHP1	enables	GO:0005515	GO:0005515	protein binding	ECO:0000353	IPI	PMID:12856940	UniProtKB:Q94LW1	4577	AgBase		F
UniProtKB	Q9ST01	ZmHP1	enables	GO:0005515	GO:0005515	protein binding	ECO:0000353	IPI	PMID:12856940	UniProtKB:Q948L2	4577	AgBase		F
