GOID,ONTOLOGY,TERM,LINK
GO:0022804,molecular_function,active transmembrane transporter activity,http://purl.obolibrary.org/obo/GO_0022804
GO:0019200,molecular_function,carbohydrate kinase activity,http://purl.obolibrary.org/obo/GO_0019200
GO:0019203,molecular_function,carbohydrate phosphatase activity,http://purl.obolibrary.org/obo/GO_0019203
GO:0019205,molecular_function,nucleobase-containing compound kinase activity,http://purl.obolibrary.org/obo/GO_0019205
GO:0022839,molecular_function,monoatomic ion gated channel activity,http://purl.obolibrary.org/obo/GO_0022839
GO:0022836,molecular_function,gated channel activity,http://purl.obolibrary.org/obo/GO_0022836
GO:0009885,molecular_function,transmembrane histidine kinase cytokinin receptor activity,http://purl.obolibrary.org/obo/GO_0009885
GO:0022832,molecular_function,voltage-gated channel activity,http://purl.obolibrary.org/obo/GO_0022832
GO:0009884,molecular_function,cytokinin receptor activity,http://purl.obolibrary.org/obo/GO_0009884
GO:0009784,molecular_function,transmembrane receptor histidine kinase activity,http://purl.obolibrary.org/obo/GO_0009784
GO:0019156,molecular_function,isoamylase activity,http://purl.obolibrary.org/obo/GO_0019156
GO:0019140,molecular_function,inositol 3-kinase activity,http://purl.obolibrary.org/obo/GO_0019140
GO:0019145,molecular_function,aminobutyraldehyde dehydrogenase activity,http://purl.obolibrary.org/obo/GO_0019145
GO:0019199,molecular_function,transmembrane receptor protein kinase activity,http://purl.obolibrary.org/obo/GO_0019199
GO:0046527,molecular_function,glucosyltransferase activity,http://purl.obolibrary.org/obo/GO_0046527
GO:0046592,molecular_function,polyamine oxidase activity,http://purl.obolibrary.org/obo/GO_0046592
GO:0032559,molecular_function,adenyl ribonucleotide binding,http://purl.obolibrary.org/obo/GO_0032559
GO:0032553,molecular_function,ribonucleotide binding,http://purl.obolibrary.org/obo/GO_0032553
GO:0032555,molecular_function,purine ribonucleotide binding,http://purl.obolibrary.org/obo/GO_0032555
GO:0140318,molecular_function,protein transporter activity,http://purl.obolibrary.org/obo/GO_0140318
GO:0140110,molecular_function,transcription regulator activity,http://purl.obolibrary.org/obo/GO_0140110
GO:0046905,molecular_function,15-cis-phytoene synthase activity,http://purl.obolibrary.org/obo/GO_0046905
GO:0046914,molecular_function,transition metal ion binding,http://purl.obolibrary.org/obo/GO_0046914
GO:0009927,molecular_function,histidine phosphotransfer kinase activity,http://purl.obolibrary.org/obo/GO_0009927
GO:0009977,molecular_function,proton motive force dependent protein transmembrane transporter activity,http://purl.obolibrary.org/obo/GO_0009977
GO:0046857,molecular_function,"oxidoreductase activity, acting on other nitrogenous compounds as donors, with NAD or NADP as acceptor",http://purl.obolibrary.org/obo/GO_0046857
GO:0022884,molecular_function,macromolecule transmembrane transporter activity,http://purl.obolibrary.org/obo/GO_0022884
GO:0022890,molecular_function,inorganic cation transmembrane transporter activity,http://purl.obolibrary.org/obo/GO_0022890
GO:0046872,molecular_function,metal ion binding,http://purl.obolibrary.org/obo/GO_0046872
GO:0009899,molecular_function,ent-kaurene synthase activity,http://purl.obolibrary.org/obo/GO_0009899
GO:0022857,molecular_function,transmembrane transporter activity,http://purl.obolibrary.org/obo/GO_0022857
GO:0022853,molecular_function,active monoatomic ion transmembrane transporter activity,http://purl.obolibrary.org/obo/GO_0022853
GO:0140098,molecular_function,"catalytic activity, acting on RNA",http://purl.obolibrary.org/obo/GO_0140098
GO:0140096,molecular_function,"catalytic activity, acting on a protein",http://purl.obolibrary.org/obo/GO_0140096
GO:0046982,molecular_function,protein heterodimerization activity,http://purl.obolibrary.org/obo/GO_0046982
GO:0046983,molecular_function,protein dimerization activity,http://purl.obolibrary.org/obo/GO_0046983
GO:0071949,molecular_function,FAD binding,http://purl.obolibrary.org/obo/GO_0071949
GO:0000156,molecular_function,phosphorelay response regulator activity,http://purl.obolibrary.org/obo/GO_0000156
GO:0044183,molecular_function,protein folding chaperone,http://purl.obolibrary.org/obo/GO_0044183
GO:0016020,cellular_component,membrane,http://purl.obolibrary.org/obo/GO_0016020
GO:0031981,cellular_component,nuclear lumen,http://purl.obolibrary.org/obo/GO_0031981
GO:0031982,cellular_component,vesicle,http://purl.obolibrary.org/obo/GO_0031982
GO:0031976,cellular_component,plastid thylakoid,http://purl.obolibrary.org/obo/GO_0031976
GO:0031977,cellular_component,thylakoid lumen,http://purl.obolibrary.org/obo/GO_0031977
GO:0031974,cellular_component,membrane-enclosed lumen,http://purl.obolibrary.org/obo/GO_0031974
GO:0031975,cellular_component,envelope,http://purl.obolibrary.org/obo/GO_0031975
GO:0031967,cellular_component,organelle envelope,http://purl.obolibrary.org/obo/GO_0031967
GO:0031968,cellular_component,organelle outer membrane,http://purl.obolibrary.org/obo/GO_0031968
GO:0031966,cellular_component,mitochondrial membrane,http://purl.obolibrary.org/obo/GO_0031966
GO:0031410,cellular_component,cytoplasmic vesicle,http://purl.obolibrary.org/obo/GO_0031410
GO:0048046,cellular_component,apoplast,http://purl.obolibrary.org/obo/GO_0048046
GO:0110165,cellular_component,cellular anatomical entity,http://purl.obolibrary.org/obo/GO_0110165
GO:0043229,cellular_component,intracellular organelle,http://purl.obolibrary.org/obo/GO_0043229
GO:0043226,cellular_component,organelle,http://purl.obolibrary.org/obo/GO_0043226
GO:0043228,cellular_component,non-membrane-bounded organelle,http://purl.obolibrary.org/obo/GO_0043228
GO:0043227,cellular_component,membrane-bounded organelle,http://purl.obolibrary.org/obo/GO_0043227
GO:0043231,cellular_component,intracellular membrane-bounded organelle,http://purl.obolibrary.org/obo/GO_0043231
GO:0043233,cellular_component,organelle lumen,http://purl.obolibrary.org/obo/GO_0043233
GO:0043232,cellular_component,intracellular non-membrane-bounded organelle,http://purl.obolibrary.org/obo/GO_0043232
GO:0098588,cellular_component,bounding membrane of organelle,http://purl.obolibrary.org/obo/GO_0098588
GO:0098552,cellular_component,side of membrane,http://purl.obolibrary.org/obo/GO_0098552
GO:0098572,cellular_component,stromal side of plastid thylakoid membrane,http://purl.obolibrary.org/obo/GO_0098572
GO:0098687,cellular_component,chromosomal region,http://purl.obolibrary.org/obo/GO_0098687
GO:0070013,cellular_component,intracellular organelle lumen,http://purl.obolibrary.org/obo/GO_0070013
GO:0042170,cellular_component,plastid membrane,http://purl.obolibrary.org/obo/GO_0042170
GO:0005759,cellular_component,mitochondrial matrix,http://purl.obolibrary.org/obo/GO_0005759
GO:0005730,cellular_component,nucleolus,http://purl.obolibrary.org/obo/GO_0005730
GO:0005740,cellular_component,mitochondrial envelope,http://purl.obolibrary.org/obo/GO_0005740
GO:0005743,cellular_component,mitochondrial inner membrane,http://purl.obolibrary.org/obo/GO_0005743
GO:0005737,cellular_component,cytoplasm,http://purl.obolibrary.org/obo/GO_0005737
GO:0005739,cellular_component,mitochondrion,http://purl.obolibrary.org/obo/GO_0005739
GO:0005794,cellular_component,Golgi apparatus,http://purl.obolibrary.org/obo/GO_0005794
GO:0005774,cellular_component,vacuolar membrane,http://purl.obolibrary.org/obo/GO_0005774
GO:0005773,cellular_component,vacuole,http://purl.obolibrary.org/obo/GO_0005773
GO:0005768,cellular_component,endosome,http://purl.obolibrary.org/obo/GO_0005768
GO:0005783,cellular_component,endoplasmic reticulum,http://purl.obolibrary.org/obo/GO_0005783
GO:0042735,cellular_component,endosperm protein body,http://purl.obolibrary.org/obo/GO_0042735
GO:0042651,cellular_component,thylakoid membrane,http://purl.obolibrary.org/obo/GO_0042651
GO:0030659,cellular_component,cytoplasmic vesicle membrane,http://purl.obolibrary.org/obo/GO_0030659
GO:0005694,cellular_component,chromosome,http://purl.obolibrary.org/obo/GO_0005694
GO:0042646,cellular_component,plastid nucleoid,http://purl.obolibrary.org/obo/GO_0042646
GO:0042644,cellular_component,chloroplast nucleoid,http://purl.obolibrary.org/obo/GO_0042644
GO:0015630,cellular_component,microtubule cytoskeleton,http://purl.obolibrary.org/obo/GO_0015630
GO:0019867,cellular_component,outer membrane,http://purl.obolibrary.org/obo/GO_0019867
GO:0019866,cellular_component,organelle inner membrane,http://purl.obolibrary.org/obo/GO_0019866
GO:0005886,cellular_component,plasma membrane,http://purl.obolibrary.org/obo/GO_0005886
GO:0005856,cellular_component,cytoskeleton,http://purl.obolibrary.org/obo/GO_0005856
GO:0005829,cellular_component,cytosol,http://purl.obolibrary.org/obo/GO_0005829
GO:0005840,cellular_component,ribosome,http://purl.obolibrary.org/obo/GO_0005840
GO:0005576,cellular_component,extracellular region,http://purl.obolibrary.org/obo/GO_0005576
GO:0005575,cellular_component,cellular_component,http://purl.obolibrary.org/obo/GO_0005575
GO:0005634,cellular_component,nucleus,http://purl.obolibrary.org/obo/GO_0005634
GO:0005622,cellular_component,intracellular anatomical structure,http://purl.obolibrary.org/obo/GO_0005622
GO:0005618,cellular_component,cell wall,http://purl.obolibrary.org/obo/GO_0005618
GO:0032991,cellular_component,protein-containing complex,http://purl.obolibrary.org/obo/GO_0032991
GO:0030312,cellular_component,external encapsulating structure,http://purl.obolibrary.org/obo/GO_0030312
GO:0031090,cellular_component,organelle membrane,http://purl.obolibrary.org/obo/GO_0031090
GO:0055035,cellular_component,plastid thylakoid membrane,http://purl.obolibrary.org/obo/GO_0055035
GO:0015934,cellular_component,large ribosomal subunit,http://purl.obolibrary.org/obo/GO_0015934
GO:0010008,cellular_component,endosome membrane,http://purl.obolibrary.org/obo/GO_0010008
GO:1990904,cellular_component,ribonucleoprotein complex,http://purl.obolibrary.org/obo/GO_1990904
GO:0009295,cellular_component,nucleoid,http://purl.obolibrary.org/obo/GO_0009295
GO:0010287,cellular_component,plastoglobule,http://purl.obolibrary.org/obo/GO_0010287
GO:0034357,cellular_component,photosynthetic membrane,http://purl.obolibrary.org/obo/GO_0034357
GO:0097708,cellular_component,intracellular vesicle,http://purl.obolibrary.org/obo/GO_0097708
GO:0000775,cellular_component,"chromosome, centromeric region",http://purl.obolibrary.org/obo/GO_0000775
GO:0000325,cellular_component,plant-type vacuole,http://purl.obolibrary.org/obo/GO_0000325
GO:0012506,cellular_component,vesicle membrane,http://purl.obolibrary.org/obo/GO_0012506
GO:0012505,cellular_component,endomembrane system,http://purl.obolibrary.org/obo/GO_0012505
GO:0009705,cellular_component,plant-type vacuole membrane,http://purl.obolibrary.org/obo/GO_0009705
GO:0022626,cellular_component,cytosolic ribosome,http://purl.obolibrary.org/obo/GO_0022626
GO:0022625,cellular_component,cytosolic large ribosomal subunit,http://purl.obolibrary.org/obo/GO_0022625
GO:0009513,cellular_component,etioplast,http://purl.obolibrary.org/obo/GO_0009513
GO:0009507,cellular_component,chloroplast,http://purl.obolibrary.org/obo/GO_0009507
GO:0009526,cellular_component,plastid envelope,http://purl.obolibrary.org/obo/GO_0009526
GO:0009505,cellular_component,plant-type cell wall,http://purl.obolibrary.org/obo/GO_0009505
GO:0009534,cellular_component,chloroplast thylakoid,http://purl.obolibrary.org/obo/GO_0009534
GO:0009532,cellular_component,plastid stroma,http://purl.obolibrary.org/obo/GO_0009532
GO:0009536,cellular_component,plastid,http://purl.obolibrary.org/obo/GO_0009536
GO:0009535,cellular_component,chloroplast thylakoid membrane,http://purl.obolibrary.org/obo/GO_0009535
GO:0009570,cellular_component,chloroplast stroma,http://purl.obolibrary.org/obo/GO_0009570
GO:0009578,cellular_component,etioplast stroma,http://purl.obolibrary.org/obo/GO_0009578
GO:0009579,cellular_component,thylakoid,http://purl.obolibrary.org/obo/GO_0009579
GO:0009986,cellular_component,cell surface,http://purl.obolibrary.org/obo/GO_0009986
GO:0009897,cellular_component,external side of plasma membrane,http://purl.obolibrary.org/obo/GO_0009897
GO:0071944,cellular_component,cell periphery,http://purl.obolibrary.org/obo/GO_0071944
GO:0044391,cellular_component,ribosomal subunit,http://purl.obolibrary.org/obo/GO_0044391
